date,news_count,category_BIS,category_FOMC,category_UCSB,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_weekend,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_n_chunks
2022-08-08,1,1.0,0.0,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.0,0.0241447836160659,0.907964825630188,0.0678903087973594,-0.883820042014122,0.0436213074512098,0.3730384327677009,0.58334028373104,-0.329417125316491,4.0
2022-08-12,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.0,0.7346728444099426,0.0118140755221247,0.2535130381584167,0.7228587688878179,0.1595747219099569,0.013996804183522,0.8264284948177567,0.1455779177264348,6.0
2022-08-17,1,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.5341584396162535,0.3250549737346217,0.1407865866159997,0.2091034658816318,4.0
2022-08-23,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0.0,0.1376188695430755,0.0107028018683195,0.8516783118247986,0.126916067674756,0.0940793447060299,0.1201052555115893,0.7858153850824203,-0.0260259108055593,7.0
2022-08-25,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0,0.562781810760498,0.0176745299249887,0.4195437133312225,0.5451072808355093,0.3152588704405309,0.3408072608155928,0.3439339039668645,-0.0255483903750618,5.0
2022-08-31,1,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.0,0.0187525860965251,0.8997368216514587,0.0815106257796287,-0.8809842355549335,0.1337960830050888,0.2175533517022617,0.6486505600640105,-0.0837572686971729,10.0
2022-09-08,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.0,0.262016624212265,0.0089686084538698,0.7290147542953491,0.2530480157583952,0.1575216586542764,0.1451684953239357,0.6973098382168923,0.0123531633303406,6.0
2022-09-12,2,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.39392995461821556,0.0120751697104424,0.5939948409795761,0.38185478490777314,0.23111842114162945,0.01701352108558275,0.7518680753290528,0.21410490005604665,4.0
2022-09-15,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.0,0.8217308521270752,0.0207425020635128,0.1575266867876052,0.8009883500635624,0.3133228031690369,0.3188846828133465,0.367792537603386,-0.0055618796443096,3.0
2022-09-19,1,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0180048793554306,0.951435923576355,0.0305591914802789,-0.9334310442209244,0.0395958512132552,0.1179779310504544,0.8424262261266173,-0.0783820798371992,23.0
2022-09-21,2,0.0,1.0,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.0,0.03580531198531385,0.0509923389181494,0.9132023751735687,-0.01518702693283555,0.15151763976618143,0.101420678191486,0.7470616707223462,0.0500969615746955,6.5
2022-09-26,1,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0261538904160261,0.9317999482154846,0.0420461855828762,-0.9056460577994584,0.0350024813714455,0.109859230847676,0.8551382819085304,-0.0748567494762305,19.0
2022-09-27,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0329509750008583,0.8866700530052185,0.0803789868950843,-0.8537190780043602,0.0301921837405653,0.6346393598341459,0.3351684118349115,-0.6044471760935805,4.0
2022-09-30,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.0,0.7450966835021973,0.0126804029569029,0.2422229051589965,0.7324162805452943,0.0560989918067807,0.2548341858704732,0.6890668142862029,-0.1987351940636924,8.0
2022-10-06,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.0,0.3672362864017486,0.0190635416656732,0.6137002110481262,0.3481727447360754,0.0902574878394157,0.1242292845363873,0.7855132204215834,-0.0339717966969716,8.0
